Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
SprintzXff_Huf_16b -2,63524616,300.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,402.49,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,63.52
SprintzXff_Huf_16b -3,64873711,281.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,476.76,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,64.87
SprintzXff_Huf_16b -4,64706944,318.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,537.72,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,64.71
SprintzXff_Huf_16b -5,64491348,311.91,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,551.73,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,64.49
SprintzXff_Huf_16b -6,65694407,359.51,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,578.94,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.69
SprintzXff_Huf_16b -7,65583387,375.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,612.51,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.58
SprintzXff_Huf_16b -8,65221863,382.34,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,638.08,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.22
SprintzXff_Huf_16b -9,66190201,390.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,639.56,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.19
SprintzXff_Huf_16b -10,66128188,377.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,651.01,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.13
SprintzXff_Huf_16b -11,65886050,394.61,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,647.66,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.89
SprintzXff_Huf_16b -12,66558760,400.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,657.63,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.56
SprintzXff_Huf_16b -13,66377348,389.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,694.72,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.38
SprintzXff_Huf_16b -14,66174408,385.51,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,700.63,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.17
SprintzXff_Huf_16b -15,66534069,395.5,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,701.5,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.53
SprintzXff_Huf_16b -16,66240651,383.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,709.74,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.24
SprintzXff_Huf_16b -17,66167393,387.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,666.24,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.17
SprintzXff_Huf_16b -18,66371514,403.32,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,667.98,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.37
SprintzXff_Huf_16b -19,66129153,401.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,669.26,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.13
SprintzXff_Huf_16b -20,66100618,406.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,708.35,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.1
SprintzXff_Huf_16b -21,66248762,375.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,692.21,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.25
SprintzXff_Huf_16b -22,66023942,386.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,699.27,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.02
SprintzXff_Huf_16b -23,66084192,390.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,714.25,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.08
SprintzXff_Huf_16b -24,66145508,385.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,715.82,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.15
SprintzXff_Huf_16b -25,65968325,374.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,693.1,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.97
SprintzXff_Huf_16b -26,66055356,380.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,713.92,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.06
SprintzXff_Huf_16b -27,66065606,383.99,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,719.58,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.07
SprintzXff_Huf_16b -28,65934451,404.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,728.89,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.93
SprintzXff_Huf_16b -29,65999239,381.72,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,721.07,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,66.0
SprintzXff_Huf_16b -30,65979076,399.59,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,728.39,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.98
SprintzXff_Huf_16b -31,65918628,412.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,715.27,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.92
SprintzXff_Huf_16b -32,65929224,395.51,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,745.21,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.93
SprintzXff_Huf_16b -33,65937918,409.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,697.22,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.94
SprintzXff_Huf_16b -34,65870782,389.7,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,694.22,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.87
SprintzXff_Huf_16b -35,65905699,402.52,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,700.27,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.91
SprintzXff_Huf_16b -36,65850185,384.75,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,719.76,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.85
SprintzXff_Huf_16b -37,65838911,419.35,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,704.34,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.84
SprintzXff_Huf_16b -38,65892193,393.64,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,715.82,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.89
SprintzXff_Huf_16b -39,65865263,404.59,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,713.53,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.87
SprintzXff_Huf_16b -40,65789252,411.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,709.39,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.79
SprintzXff_Huf_16b -41,65866594,391.98,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,700.61,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.87
SprintzXff_Huf_16b -42,65849121,410.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,695.0,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.85
SprintzXff_Huf_16b -43,65836192,394.91,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,708.38,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.84
SprintzXff_Huf_16b -44,65805303,418.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,709.31,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.81
SprintzXff_Huf_16b -45,65830090,395.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,707.72,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.83
SprintzXff_Huf_16b -46,65827337,395.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,701.81,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.83
SprintzXff_Huf_16b -47,65813126,387.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,728.74,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.81
SprintzXff_Huf_16b -48,65771163,407.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,718.2,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.77
SprintzXff_Huf_16b -49,65768876,392.83,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,702.64,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.77
SprintzXff_Huf_16b -50,65757111,369.99,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,712.48,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.76
SprintzXff_Huf_16b -51,65731836,399.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,706.71,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.73
SprintzXff_Huf_16b -52,65749761,404.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,715.75,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.75
SprintzXff_Huf_16b -53,65747589,418.44,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,702.41,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.75
SprintzXff_Huf_16b -54,65747550,397.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,711.38,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.75
SprintzXff_Huf_16b -55,65768951,396.36,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,708.06,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.77
SprintzXff_Huf_16b -56,65763751,376.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,715.12,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.76
SprintzXff_Huf_16b -57,65756860,389.07,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,712.52,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.76
SprintzXff_Huf_16b -58,65698625,402.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,709.62,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.7
SprintzXff_Huf_16b -59,65723331,398.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,706.12,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.72
SprintzXff_Huf_16b -60,65742550,392.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,720.56,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.74
SprintzXff_Huf_16b -61,65739767,384.34,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,698.33,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.74
SprintzXff_Huf_16b -62,65693665,396.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,719.98,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.69
SprintzXff_Huf_16b -63,65725001,378.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,712.21,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.72
SprintzXff_Huf_16b -64,65629550,402.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,719.72,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.63
SprintzXff_Huf_16b -65,65689222,389.83,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,712.89,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.69
SprintzXff_Huf_16b -66,65709147,391.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,709.38,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.71
SprintzXff_Huf_16b -67,65660969,383.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,704.28,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.66
SprintzXff_Huf_16b -68,65694853,394.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,713.52,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.69
SprintzXff_Huf_16b -69,65627374,395.68,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,705.84,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.63
SprintzXff_Huf_16b -70,65688836,378.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,709.81,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.69
SprintzXff_Huf_16b -71,65605006,406.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,705.71,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.61
SprintzXff_Huf_16b -72,65683855,380.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,725.36,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.68
SprintzXff_Huf_16b -73,65601055,403.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,725.26,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.6
SprintzXff_Huf_16b -74,65673296,386.91,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,703.73,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.67
SprintzXff_Huf_16b -75,65610298,388.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,721.35,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.61
SprintzXff_Huf_16b -76,65663356,393.52,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,712.63,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.66
SprintzXff_Huf_16b -77,65622845,389.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,737.88,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.62
SprintzXff_Huf_16b -78,65650612,408.66,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,724.58,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.65
SprintzXff_Huf_16b -79,65640947,400.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,728.36,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.64
SprintzXff_Huf_16b -80,65549479,382.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,728.15,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,65.55
SprintzXff_16b -1,70400484,477.56,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,586.41,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,70.4
SprintzXff_16b -2,70397630,522.85,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,768.16,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,70.4
SprintzXff_16b -3,77464998,469.46,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,985.78,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,77.46
SprintzXff_16b -4,78075592,501.29,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1327.73,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,78.08
SprintzXff_16b -5,73124760,431.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1388.35,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,73.12
SprintzXff_16b -6,74645814,636.88,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1644.83,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,74.65
SprintzXff_16b -7,74477740,646.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1951.36,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,74.48
SprintzXff_16b -8,71874616,653.61,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2206.76,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.87
SprintzXff_16b -9,73435262,654.72,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2179.11,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,73.44
SprintzXff_16b -10,73050160,646.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2349.5,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,73.05
SprintzXff_16b -11,71570926,695.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2691.14,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.57
SprintzXff_16b -12,72741136,693.4,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2849.92,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,72.74
SprintzXff_16b -13,72290016,643.57,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2769.61,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,72.29
SprintzXff_16b -14,71471724,648.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3014.79,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.47
SprintzXff_16b -15,72284186,719.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3211.05,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,72.28
SprintzXff_16b -16,71816592,662.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3441.62,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.82
SprintzXff_16b -17,71407926,692.46,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2528.6,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.41
SprintzXff_16b -18,71956166,680.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2534.01,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.96
SprintzXff_16b -19,71516010,654.66,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2717.84,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.52
SprintzXff_16b -20,71356664,703.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3035.24,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.36
SprintzXff_16b -21,71712556,653.15,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2856.26,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.71
SprintzXff_16b -22,71321750,699.61,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3006.3,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.32
SprintzXff_16b -23,71309626,665.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,2928.44,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.31
SprintzXff_16b -24,71518368,711.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3208.15,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.52
SprintzXff_16b -25,71195208,656.2,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3085.85,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.2
SprintzXff_16b -26,71255848,692.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3186.58,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.26
SprintzXff_16b -27,71363388,684.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3328.87,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.36
SprintzXff_16b -28,71109036,676.44,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3373.02,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.11
SprintzXff_16b -29,71203374,699.84,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3321.53,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.2
SprintzXff_16b -30,71237540,684.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3439.85,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.24
SprintzXff_16b -31,71051890,689.42,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,3399.88,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,16,c,100000000,71.05
